id,text,language,category,subcategory,priority,duplicate_of
1143,दूर से आने वाले Virar के छात्रों के लिए रोज पूरा कॉलेज शेड्यूल करना मुश्किल हो रहा है।,hi,Transport,commuting_accessibility,2,
516,3 days बाद भी मेरा कॉशन डिपॉजिट रिफंड नहीं मिला।,hi,Fees_Accounts,refund,3,
1365,The price for a basic meal is too high compared to the quality offered.,en,Canteen,pricing,2,
1466,कैंटीन में सामान्य समय पर खाना सर्व करने की प्रक्रिया बहुत धीमी है।,hi,Canteen,food_service,3,
151,the elective course का जरूरी सिलेबस अभी तक पूरा नहीं हुआ है।,hi,Academics,syllabus_course_progress,1,
180,DBMS ka important syllabus abhi tak complete nahi hua hai.,hinglish,Academics,syllabus_course_progress,2,
78,AI/ML lecture mein doubts properly address nahi hote.,hinglish,Academics,teaching_quality,2,
1250,Far se travel karne wale students ne campus reach karne ko lekar safety ya accessibility concern raise kiya hai.,hinglish,Transport,travel_safety_access,2,
1498,ट्रांजैक्शन फेल होने की वजह से फीस पेमेंट पूरा नहीं हो पा रहा है।,hi,Fees_Accounts,payment_transaction,2,607
49,Students are unable to get their doubts addressed properly during Operating Systems lectures.,en,Academics,teaching_quality,2,
1277,कैंटीन में खाने की क्वालिटी इस महीने काफी गिर गई है।,hi,Canteen,food_quality,2,
148,The Data Structures syllabus is not progressing as planned and important portions are still incomplete.,en,Academics,syllabus_course_progress,3,
892,Course ke liye required online journal ya digital library resource access nahi ho raha.,hinglish,IT_Library,library_digital_resources,1,
1213,Nalasopara se long commute ki wajah se students ko return train pakadne ke liye kabhi lecture early leave karna padta hai.,hinglish,Transport,transport_academic_conflict,3,
422,परीक्षा की प्रक्रिया में समस्या है और सही प्रक्रिया के बारे में मार्गदर्शन चाहिए।,hi,Examinations,examination_process,2,
1399,There are very few options for students with dietary restrictions.,en,Canteen,menu_variety,2,
869,The e-library resource is not accessible with my student account.,en,IT_Library,library_digital_resources,2,
1251,College aane-jaane ka journey far-away students ke liye safety ya access problem create karta hai.,hinglish,Transport,travel_safety_access,3,
432,परीक्षा प्रक्रिया से जुड़ी प्रशासनिक समस्या है जो मार्क्स या डेटशीट से संबंधित नहीं है।,hi,Examinations,examination_process,3,
135,a visiting lecturer ne class mein bohot rudely behave kiya students ke saath.,hinglish,Academics,faculty_conduct,2,
16,"सभी विभागों का लंच ब्रेक एक साथ होने से कैंटीन में बहुत भीड़ होती है, ब्रेक टाइम बदला जाए।",hi,Academics,timetable_scheduling,1,
1093,Ongoing construction is disrupting normal use of the campus area.,en,Infrastructure,construction_facility_disruption,3,
1102,चल रहे निर्माण कार्य से कैंपस क्षेत्र का सामान्य उपयोग प्रभावित हो रहा है।,hi,Infrastructure,construction_facility_disruption,4,
343,"मुझे Operating Systems पेपर का रीवैल्यूएशन चाहिए, मार्क्स गलत लग रहे हैं।",hi,Examinations,revaluation,3,
197,मेडिकल सर्टिफिकेट देने के बाद भी अटेंडेंस अपडेट नहीं हुई।,hi,Academics,attendance,2,
169,"the elective course ka syllabus bohot jaldi cover ho raha hai, samajh nahi aa raha.",hinglish,Academics,syllabus_course_progress,2,
1294,Aaj canteen mein khana undercooked aur thanda mila.,hinglish,Canteen,food_quality,2,
1511,Attendance was not updated even after submitting a medical certificate.,en,Academics,attendance,1,195
395,Meri do exams including Computer Networks same din pe hain.,hinglish,Examinations,examination_schedule,3,
608,ट्रांजैक्शन फेल होने की वजह से फीस पेमेंट पूरा नहीं हो पा रहा है।,hi,Fees_Accounts,payment_transaction,3,
90,"Professor Data Structures ke concepts clearly explain nahi kar rahe, samajhne mein problem ho rahi hai.",hinglish,Academics,teaching_quality,2,
997,There is a sanitation and cleanliness problem near the 4th floor corridor.,en,Infrastructure,sanitation_cleanliness,4,
1239,कॉलेज आने-जाने की यात्रा कुछ दूर रहने वाले छात्रों के लिए सुरक्षा या पहुंच की समस्या पैदा करती है।,hi,Transport,travel_safety_access,3,
1404,There are very few options for students with dietary restrictions.,en,Canteen,menu_variety,2,
1054,कॉलेज में छात्रों के दोपहिया वाहनों के लिए पर्याप्त पार्किंग की जगह नहीं है।,hi,Infrastructure,parking_access,3,
768,We do not have access to the required software license in the lab.,en,IT_Library,software_license,2,
1059,कॉलेज में छात्रों के दोपहिया वाहनों के लिए पर्याप्त पार्किंग की जगह नहीं है।,hi,Infrastructure,parking_access,3,
51,Students are unable to get their doubts addressed properly during the elective course lectures.,en,Academics,teaching_quality,2,
580,Meri scholarship status portal pe a week se update nahi hui hai.,hinglish,Fees_Accounts,scholarship,3,
1107,निर्माण कार्य से कॉलेज की एक सामान्य सुविधा तक पहुंच बाधित हो रही है।,hi,Infrastructure,construction_facility_disruption,4,
526,3 days baad bhi caution deposit refund nahi mila.,hinglish,Fees_Accounts,refund,4,
791,लैब में जरूरी सॉफ्टवेयर लाइसेंस उपलब्ध नहीं है।,hi,IT_Library,software_license,2,
233,My hall ticket for the Computer Networks exam has an incorrect seat number.,en,Examinations,hall_ticket,3,
1319,There were insects near the food counter at the canteen.,en,Canteen,food_hygiene,2,
658,मुझे आधिकारिक दस्तावेज के लिए फीस रसीद और पेमेंट रिकॉर्ड की कॉपी चाहिए।,hi,Fees_Accounts,accounts_financial_documentation,3,
1278,आज कैंटीन में खाना अधपका और ठंडा मिला।,hi,Canteen,food_quality,2,
500,"My refund of Rs. 2,500 has been pending for two weeks.",en,Fees_Accounts,refund,3,
493,Fee receipt aur portal amount mein Rs. 500 ka difference hai.,hinglish,Fees_Accounts,fee_discrepancy,2,
913,The projector in Block C 3rd floor classroom has been broken for 3 days.,en,Infrastructure,classroom_lab_maintenance,3,
1529,I have been waiting two weeks for a library book to be issued.,en,IT_Library,library_book_availability,2,820
235,I am unable to download my hall ticket from the portal.,en,Examinations,hall_ticket,3,
19,"सभी विभागों का लंच ब्रेक एक साथ होने से कैंटीन में बहुत भीड़ होती है, ब्रेक टाइम बदला जाए।",hi,Academics,timetable_scheduling,3,
1325,कैंटीन के फूड काउंटर के पास कीड़े दिखे।,hi,Canteen,food_hygiene,1,
973,the main building में बार-बार बिजली की समस्या से लैब सेशन बाधित हो रहे हैं।,hi,Infrastructure,electrical_issues,4,
1538,My hall ticket for the Computer Networks exam has an incorrect seat number.,en,Examinations,hall_ticket,3,232
448,"Exam process se related administrative problem hai, marks ya timetable ka issue nahi hai.",hinglish,Examinations,examination_process,2,
602,"फीस पेमेंट फेल हो गया लेकिन Rs. 5,000 मेरे अकाउंट से कट गया।",hi,Fees_Accounts,payment_transaction,2,
739,Block C में वाईफाई 3 days से काम नहीं कर रहा है।,hi,IT_Library,wifi_network,2,
679,The portal shows an error every time I try to access my results.,en,IT_Library,portal_account_access,2,
1463,कैंटीन में सामान्य समय पर खाना सर्व करने की प्रक्रिया बहुत धीमी है।,hi,Canteen,food_service,1,
437,Examination procedure mein issue hai aur correct process ki guidance chahiye.,hinglish,Examinations,examination_process,2,
454,There is a discrepancy of Rs. 500 between the fee receipt and portal amount.,en,Fees_Accounts,fee_discrepancy,4,
716,Result dekhne ki koshish karne pe portal error deta hai.,hinglish,IT_Library,portal_account_access,2,
189,My attendance for Data Structures is marked wrong despite being present.,en,Academics,attendance,2,
1485,Canteen mein normal service time par food serving bohot slow hai.,hinglish,Canteen,food_service,3,
1100,निर्माण कार्य से कॉलेज की एक सामान्य सुविधा तक पहुंच बाधित हो रही है।,hi,Infrastructure,construction_facility_disruption,2,
1113,Construction work ki wajah se common college facility ka access block ho raha hai.,hinglish,Infrastructure,construction_facility_disruption,3,
852,Library book issue hone mein 5 days ho gaye.,hinglish,IT_Library,library_book_availability,3,
327,Please process my revaluation application for the Operating Systems exam; it has been 10 days.,en,Examinations,revaluation,3,
1035,ground floor corridor ke paas safai aur sanitation ki problem hai.,hinglish,Infrastructure,sanitation_cleanliness,2,
140,The the elective course syllabus is not progressing as planned and important portions are still incomplete.,en,Academics,syllabus_course_progress,3,
1067,College mein students ke two-wheeler ke liye enough parking space nahi hai.,hinglish,Infrastructure,parking_access,2,
377,परीक्षा डेटशीट दूसरे विषय की परीक्षा के समय या तारीख से टकरा रही है।,hi,Examinations,examination_schedule,3,
451,"There is a discrepancy of Rs. 8,000 between the fee receipt and portal amount.",en,Fees_Accounts,fee_discrepancy,2,
1077,College mein students ke two-wheeler ke liye enough parking space nahi hai.,hinglish,Infrastructure,parking_access,2,
651,मेरे स्टूडेंट अकाउंट में फीस रसीद या पेमेंट रिकॉर्ड दिखाई नहीं दे रहा है।,hi,Fees_Accounts,accounts_financial_documentation,2,
150,The the elective course syllabus is being rushed and we are not able to understand the concepts.,en,Academics,syllabus_course_progress,2,
734,The internet connection in the ground floor lab keeps disconnecting.,en,IT_Library,wifi_network,1,
1127,Long-distance commuting is making it difficult for students from Virar to attend the full college schedule regularly.,en,Transport,commuting_accessibility,2,
1173,"Because of the long commute from Nalasopara, students sometimes have to leave lectures early to catch their return train.",en,Transport,transport_academic_conflict,2,
1005,There is a sanitation and cleanliness problem near the 4th floor corridor.,en,Infrastructure,sanitation_cleanliness,3,
617,Fee payment fail ho gaya lekin Rs. 500 account se kat gaya.,hinglish,Fees_Accounts,payment_transaction,3,
1261,I found the food undercooked and cold at the canteen today.,en,Canteen,food_quality,1,
105,There was inappropriate behaviour by a visiting lecturer in class today.,en,Academics,faculty_conduct,2,
1223,The journey to and from campus creates an access or safety concern for some students who travel from far away.,en,Transport,travel_safety_access,2,
1361,The price for a basic meal is too high compared to the quality offered.,en,Canteen,pricing,2,
315,Computer Networks ke marks jo upload hue hain wo answer sheet se match nahi karte.,hinglish,Examinations,marks_discrepancy,2,
82,the elective course lecture mein doubts properly address nahi hote.,hinglish,Academics,teaching_quality,1,
318,Please process my revaluation application for the Computer Networks exam; it has been 3 days.,en,Examinations,revaluation,3,
956,Frequent electrical failures in the library building are disrupting lab sessions.,en,Infrastructure,electrical_issues,4,
677,The portal shows an error every time I try to access my results.,en,IT_Library,portal_account_access,3,
12,The common lunch break is causing heavy crowding at the canteen; please review the break timetable.,en,Academics,timetable_scheduling,2,
523,मेरा Rs. 500 का रिफंड two weeks से पेंडिंग है।,hi,Fees_Accounts,refund,3,
1197,मौजूदा लेक्चर टाइमिंग Virar से दूर से आने वाले छात्रों के लिए समस्या पैदा करती है।,hi,Transport,transport_academic_conflict,1,
1340,Canteen ke food counter ke paas insects dikhe.,hinglish,Canteen,food_hygiene,1,
267,Mera hall ticket mein seat number galat hai DBMS exam ke liye.,hinglish,Examinations,hall_ticket,3,
542,My scholarship status has not been updated on the portal for 10 days.,en,Fees_Accounts,scholarship,2,
1140,Students travelling from Boisar spend three hours commuting to college every day and need better accessibility consideration.,en,Transport,commuting_accessibility,1,
572,Scholarship application ke baare mein koi update nahi mila.,hinglish,Fees_Accounts,scholarship,3,
878,मेरे कोर्स के लिए जरूरी ऑनलाइन जर्नल या डिजिटल लाइब्रेरी संसाधन नहीं खुल रहा है।,hi,IT_Library,library_digital_resources,2,
84,Data Structures lecture mein doubts properly address nahi hote.,hinglish,Academics,teaching_quality,2,
773,We do not have access to the required software license in the lab.,en,IT_Library,software_license,2,
245,मेरे हॉल टिकट में सीट नंबर गलत है Computer Networks परीक्षा के लिए।,hi,Examinations,hall_ticket,3,
1053,पार्किंग की जगह कम होने से छात्रों को वाहन पार्क करने में समस्या हो रही है।,hi,Infrastructure,parking_access,3,
1401,"The canteen menu has not changed in months, and students want more variety.",en,Canteen,menu_variety,3,
383,मेरी दो परीक्षाएं Data Structures सहित एक ही दिन पर हैं।,hi,Examinations,examination_schedule,3,
153,DBMS का जरूरी सिलेबस अभी तक पूरा नहीं हुआ है।,hi,Academics,syllabus_course_progress,2,
364,The exam datesheet has a timing or date conflict with another subject's exam.,en,Examinations,examination_schedule,3,
920,the library building ground floor की क्लास का प्रोजेक्टर 3 days से खराब है।,hi,Infrastructure,classroom_lab_maintenance,2,
1385,Basic meal ki price quality ke comparison mein bohot zyada hai.,hinglish,Canteen,pricing,3,
397,Exam datesheet doosre subject ke exam ke time ya date se clash kar rahi hai.,hinglish,Examinations,examination_schedule,3,
403,Exam datesheet doosre subject ke exam ke time ya date se clash kar rahi hai.,hinglish,Examinations,examination_schedule,2,
1236,कॉलेज आने-जाने की यात्रा कुछ दूर रहने वाले छात्रों के लिए सुरक्षा या पहुंच की समस्या पैदा करती है।,hi,Transport,travel_safety_access,3,
1120,Ongoing construction se campus area ka normal use disturb ho raha hai.,hinglish,Infrastructure,construction_facility_disruption,3,
1420,"कैंटीन का मेनू महीनों से नहीं बदला, हमें और विविधता चाहिए।",hi,Canteen,menu_variety,2,
754,2nd floor lab mein internet baar baar disconnect ho raha hai.,hinglish,IT_Library,wifi_network,2,
1448,A food item listed on the menu is repeatedly unavailable when students order it.,en,Canteen,food_service,2,
462,"There is a discrepancy of Rs. 1,200 between the fee receipt and portal amount.",en,Fees_Accounts,fee_discrepancy,3,
908,The projector in the library building ground floor classroom has been broken for a week.,en,Infrastructure,classroom_lab_maintenance,2,
1271,The food quality in the canteen has dropped significantly this month.,en,Canteen,food_quality,2,
416,There is an issue with the examination procedure and I need guidance on the correct process.,en,Examinations,examination_process,3,
515,10 days बाद भी मेरा कॉशन डिपॉजिट रिफंड नहीं मिला।,hi,Fees_Accounts,refund,3,
1453,The canteen serving process is too slow during normal service hours.,en,Canteen,food_service,2,
111,आज क्लास में the HOD का व्यवहार सही नहीं था।,hi,Academics,faculty_conduct,2,
1131,Students travelling from Virar spend three hours commuting to college every day and need better accessibility consideration.,en,Transport,commuting_accessibility,1,
641,I need a copy of my fee receipt and payment record for official documentation.,en,Fees_Accounts,accounts_financial_documentation,3,
854,Library book issue hone mein a week ho gaye.,hinglish,IT_Library,library_book_availability,2,
1398,There are very few options for students with dietary restrictions.,en,Canteen,menu_variety,2,
782,लैब में जरूरी सॉफ्टवेयर लाइसेंस उपलब्ध नहीं है।,hi,IT_Library,software_license,1,
97,the HOD was rude to students during the the elective course lecture.,en,Academics,faculty_conduct,1,
590,"The fee payment failed but Rs. 8,000 was deducted from my account.",en,Fees_Accounts,payment_transaction,3,
1047,Students are facing parking access problems because available parking space has been reduced.,en,Infrastructure,parking_access,2,
487,"Fee receipt aur portal amount mein Rs. 8,000 ka difference hai.",hinglish,Fees_Accounts,fee_discrepancy,4,
797,Lab mein zaroori software license available nahi hai.,hinglish,IT_Library,software_license,3,
1150,दूर से आने वाले Bhiwandi के छात्रों के लिए रोज पूरा कॉलेज शेड्यूल करना मुश्किल हो रहा है।,hi,Transport,commuting_accessibility,1,
460,"There is a discrepancy of Rs. 8,000 between the fee receipt and portal amount.",en,Fees_Accounts,fee_discrepancy,3,
1151,दूर से आने वाले Virar के छात्रों के लिए रोज पूरा कॉलेज शेड्यूल करना मुश्किल हो रहा है।,hi,Transport,commuting_accessibility,2,
1262,I found the food undercooked and cold at the canteen today.,en,Canteen,food_quality,3,
210,मेडिकल सर्टिफिकेट देने के बाद भी अटेंडेंस अपडेट नहीं हुई।,hi,Academics,attendance,2,
1456,कैंटीन में सामान्य समय पर खाना सर्व करने की प्रक्रिया बहुत धीमी है।,hi,Canteen,food_service,2,
735,The internet connection in the ground floor lab keeps disconnecting.,en,IT_Library,wifi_network,3,
67,the elective course के कॉन्सेप्ट ठीक से समझाए नहीं जा रहे हैं और छात्रों को समझने में परेशानी हो रही है।,hi,Academics,teaching_quality,2,
1109,चल रहे निर्माण कार्य से कैंपस क्षेत्र का सामान्य उपयोग प्रभावित हो रहा है।,hi,Infrastructure,construction_facility_disruption,3,
418,There is an issue with the examination procedure and I need guidance on the correct process.,en,Examinations,examination_process,4,
605,ट्रांजैक्शन फेल होने की वजह से फीस पेमेंट पूरा नहीं हो पा रहा है।,hi,Fees_Accounts,payment_transaction,3,
128,the faculty ne class mein bohot rudely behave kiya students ke saath.,hinglish,Academics,faculty_conduct,2,
300,the elective course के इंटरनल और एक्सटर्नल मार्क्स में अंतर है।,hi,Examinations,marks_discrepancy,3,
514,5 days बाद भी मेरा कॉशन डिपॉजिट रिफंड नहीं मिला।,hi,Fees_Accounts,refund,4,
587,I am unable to complete fee payment because the transaction is failing.,en,Fees_Accounts,payment_transaction,3,
330,I want to request revaluation for my Data Structures paper because the marks seem incorrect.,en,Examinations,revaluation,3,
547,I have not received any update about my scholarship application.,en,Fees_Accounts,scholarship,3,
410,There is an issue with the examination procedure and I need guidance on the correct process.,en,Examinations,examination_process,4,
116,आज क्लास में a professor का व्यवहार सही नहीं था।,hi,Academics,faculty_conduct,2,
109,the HOD ने क्लास में छात्रों के साथ बहुत बुरा व्यवहार किया।,hi,Academics,faculty_conduct,2,
298,AI/ML के लिए अपलोड किए गए मार्क्स आंसर शीट से मेल नहीं खाते।,hi,Examinations,marks_discrepancy,3,
781,लैब में जरूरी सॉफ्टवेयर लाइसेंस उपलब्ध नहीं है।,hi,IT_Library,software_license,2,
52,The professor is not explaining DBMS concepts clearly and students are struggling to understand.,en,Academics,teaching_quality,2,
219,"Operating Systems mein meri attendance galat show ho rahi hai, main present tha.",hinglish,Academics,attendance,2,
1071,College mein students ke two-wheeler ke liye enough parking space nahi hai.,hinglish,Infrastructure,parking_access,2,
27,"सभी विभागों का लंच ब्रेक एक साथ होने से कैंटीन में बहुत भीड़ होती है, ब्रेक टाइम बदला जाए।",hi,Academics,timetable_scheduling,2,
866,I cannot access the online journal or digital library resource required for my course.,en,IT_Library,library_digital_resources,3,
586,I am unable to complete fee payment because the transaction is failing.,en,Fees_Accounts,payment_transaction,3,
1094,Ongoing construction is disrupting normal use of the campus area.,en,Infrastructure,construction_facility_disruption,4,
855,Computer Networks ki reference book library mein available nahi hai.,hinglish,IT_Library,library_book_availability,2,
1169,Nalasopara se daily travel ki wajah se students ke liye full college schedule follow karna difficult ho raha hai.,hinglish,Transport,commuting_accessibility,2,
1194,Thalasari से लंबी यात्रा के कारण छात्रों को कभी-कभी वापसी की ट्रेन पकड़ने के लिए लेक्चर जल्दी छोड़ना पड़ता है।,hi,Transport,transport_academic_conflict,3,
984,"the library building 3rd floor ke paas exposed wiring hai, ye unsafe hai.",hinglish,Infrastructure,electrical_issues,4,
1473,Canteen mein normal service time par food serving bohot slow hai.,hinglish,Canteen,food_service,3,
722,Wi-Fi in the new wing has not been working for 5 days.,en,IT_Library,wifi_network,2,
237,I am unable to download my hall ticket from the portal.,en,Examinations,hall_ticket,3,
661,Student account mein fee receipt ya payment record show nahi ho raha.,hinglish,Fees_Accounts,accounts_financial_documentation,3,
1305,Canteen mein khane ki quality is mahine kaafi gir gayi hai.,hinglish,Canteen,food_quality,3,
1112,Construction work ki wajah se common college facility ka access block ho raha hai.,hinglish,Infrastructure,construction_facility_disruption,3,
1032,ground floor corridor ke paas safai aur sanitation ki problem hai.,hinglish,Infrastructure,sanitation_cleanliness,3,
365,Two of my exams including Data Structures are scheduled on the same day.,en,Examinations,examination_schedule,3,
1332,कैंटीन के फूड काउंटर के पास कीड़े दिखे।,hi,Canteen,food_hygiene,3,
272,The marks uploaded for the elective course do not match what was shown on the answer sheet.,en,Examinations,marks_discrepancy,3,
708,Main two weeks se student portal mein login nahi kar pa raha.,hinglish,IT_Library,portal_account_access,3,
596,"The fee payment failed but Rs. 2,500 was deducted from my account.",en,Fees_Accounts,payment_transaction,3,
1279,आज कैंटीन में खाना अधपका और ठंडा मिला।,hi,Canteen,food_quality,2,
430,परीक्षा की प्रक्रिया में समस्या है और सही प्रक्रिया के बारे में मार्गदर्शन चाहिए।,hi,Examinations,examination_process,3,
412,I have an administrative problem with the examination process that is not related to marks or the timetable.,en,Examinations,examination_process,3,
446,"Exam process se related administrative problem hai, marks ya timetable ka issue nahi hai.",hinglish,Examinations,examination_process,4,
1296,Aaj canteen mein khana undercooked aur thanda mila.,hinglish,Canteen,food_quality,2,
1408,"The canteen menu has not changed in months, and students want more variety.",en,Canteen,menu_variety,2,
643,My financial receipt or payment record is missing from the student account.,en,Fees_Accounts,accounts_financial_documentation,4,
1446,A food item listed on the menu is repeatedly unavailable when students order it.,en,Canteen,food_service,2,
613,ट्रांजैक्शन फेल होने की वजह से फीस पेमेंट पूरा नहीं हो पा रहा है।,hi,Fees_Accounts,payment_transaction,4,
1050,There is not enough two-wheeler parking space for students on campus.,en,Infrastructure,parking_access,3,
1234,दूर से आने वाले छात्रों ने कैंपस तक नियमित पहुंच को लेकर सुरक्षा या पहुंच संबंधी चिंता बताई है।,hi,Transport,travel_safety_access,3,
846,Library book issue hone mein 5 days ho gaye.,hinglish,IT_Library,library_book_availability,2,
283,There is a mismatch between internal and external marks for Computer Networks.,en,Examinations,marks_discrepancy,3,
274,There is a mismatch between internal and external marks for Computer Networks.,en,Examinations,marks_discrepancy,3,
928,the library building ground floor की क्लास का प्रोजेक्टर two weeks से खराब है।,hi,Infrastructure,classroom_lab_maintenance,3,
603,ट्रांजैक्शन फेल होने की वजह से फीस पेमेंट पूरा नहीं हो पा रहा है।,hi,Fees_Accounts,payment_transaction,3,
703,मैं a week से स्टूडेंट पोर्टल में लॉगिन नहीं कर पा रहा हूँ।,hi,IT_Library,portal_account_access,1,
815,The reference book for Data Structures is not available in the library.,en,IT_Library,library_book_availability,2,
561,मेरी स्कॉलरशिप स्थिति पोर्टल पर 10 days से अपडेट नहीं हुई है।,hi,Fees_Accounts,scholarship,3,
509,My refund of Rs. 500 has been pending for 5 days.,en,Fees_Accounts,refund,3,
1248,Far se travel karne wale students ne campus reach karne ko lekar safety ya accessibility concern raise kiya hai.,hinglish,Transport,travel_safety_access,3,
858,The e-library resource is not accessible with my student account.,en,IT_Library,library_digital_resources,2,
788,लैब में जरूरी सॉफ्टवेयर लाइसेंस उपलब्ध नहीं है।,hi,IT_Library,software_license,2,
1414,डाइटरी रिस्ट्रिक्शन वाले छात्रों के लिए बहुत कम विकल्प हैं।,hi,Canteen,menu_variety,3,
660,मुझे आधिकारिक दस्तावेज के लिए फीस रसीद और पेमेंट रिकॉर्ड की कॉपी चाहिए।,hi,Fees_Accounts,accounts_financial_documentation,3,
1242,कॉलेज आने-जाने की यात्रा कुछ दूर रहने वाले छात्रों के लिए सुरक्षा या पहुंच की समस्या पैदा करती है।,hi,Transport,travel_safety_access,4,
1230,The journey to and from campus creates an access or safety concern for some students who travel from far away.,en,Transport,travel_safety_access,2,
1347,Canteen ke food counter ke paas insects dikhe.,hinglish,Canteen,food_hygiene,3,
794,लैब में जरूरी सॉफ्टवेयर लाइसेंस उपलब्ध नहीं है।,hi,IT_Library,software_license,2,
213,Medical certificate submit karne ke baad bhi attendance update nahi hui.,hinglish,Academics,attendance,1,
263,Portal se hall ticket download nahi ho raha hai.,hinglish,Examinations,hall_ticket,2,
356,"Revaluation application diye two weeks ho gaye, please process karo.",hinglish,Examinations,revaluation,3,
1185,"Because of the long commute from Nalasopara, students sometimes have to leave lectures early to catch their return train.",en,Transport,transport_academic_conflict,2,
363,The exam datesheet has a timing or date conflict with another subject's exam.,en,Examinations,examination_schedule,2,
1474,Canteen mein normal service time par food serving bohot slow hai.,hinglish,Canteen,food_service,2,
990,Block C mein baar baar electrical problem se lab session disrupt ho raha hai.,hinglish,Infrastructure,electrical_issues,3,
1199,मौजूदा लेक्चर टाइमिंग Nalasopara से दूर से आने वाले छात्रों के लिए समस्या पैदा करती है।,hi,Transport,transport_academic_conflict,3,
1534,"the main building 4th floor ke paas exposed wiring hai, ye unsafe hai.",hinglish,Infrastructure,electrical_issues,4,980
1134,Students travelling from Virar spend three hours commuting to college every day and need better accessibility consideration.,en,Transport,commuting_accessibility,3,
100,the faculty was rude to students during the Operating Systems lecture.,en,Academics,faculty_conduct,2,
1087,Ongoing construction is disrupting normal use of the campus area.,en,Infrastructure,construction_facility_disruption,2,
9,The common lunch break is causing heavy crowding at the canteen; please review the break timetable.,en,Academics,timetable_scheduling,3,
1022,3rd floor corridor ke paas safai aur sanitation ki problem hai.,hinglish,Infrastructure,sanitation_cleanliness,3,
276,The marks uploaded for DBMS do not match what was shown on the answer sheet.,en,Examinations,marks_discrepancy,3,
1033,4th floor corridor ke paas safai aur sanitation ki problem hai.,hinglish,Infrastructure,sanitation_cleanliness,3,
1207,Boisar se long commute ki wajah se students ko return train pakadne ke liye kabhi lecture early leave karna padta hai.,hinglish,Transport,transport_academic_conflict,3,
1349,Canteen ke food counter ke paas insects dikhe.,hinglish,Canteen,food_hygiene,2,
1428,Dietary restriction wale students ke liye bohot kam options hain.,hinglish,Canteen,menu_variety,2,
923,the library building 4th floor की क्लास का प्रोजेक्टर 10 days से खराब है।,hi,Infrastructure,classroom_lab_maintenance,3,
253,पोर्टल से हॉल टिकट डाउनलोड नहीं हो रहा है।,hi,Examinations,hall_ticket,3,
1206,Virar se long commute ki wajah se students ko return train pakadne ke liye kabhi lecture early leave karna padta hai.,hinglish,Transport,transport_academic_conflict,2,
1377,कैंटीन की कीमतें बिना किसी सूचना के बढ़ा दी गईं।,hi,Canteen,pricing,3,
1297,Aaj canteen mein khana undercooked aur thanda mila.,hinglish,Canteen,food_quality,1,
96,a professor was rude to students during the DBMS lecture.,en,Academics,faculty_conduct,1,
849,Library book issue hone mein a week ho gaye.,hinglish,IT_Library,library_book_availability,2,
221,Medical certificate submit karne ke baad bhi attendance update nahi hui.,hinglish,Academics,attendance,2,
1541,the HOD ne class mein bohot rudely behave kiya students ke saath.,hinglish,Academics,faculty_conduct,2,121
391,Meri do exams including AI/ML same din pe hain.,hinglish,Examinations,examination_schedule,3,
937,Block C 3rd floor classroom ka projector 5 days se kharab hai.,hinglish,Infrastructure,classroom_lab_maintenance,3,
442,Examination procedure mein issue hai aur correct process ki guidance chahiye.,hinglish,Examinations,examination_process,3,
805,"AI/ML lab ka licensed software expire ho gaya hai, renew chahiye.",hinglish,IT_Library,software_license,2,
248,पोर्टल से हॉल टिकट डाउनलोड नहीं हो रहा है।,hi,Examinations,hall_ticket,4,
385,मेरी दो परीक्षाएं AI/ML सहित एक ही दिन पर हैं।,hi,Examinations,examination_schedule,3,
402,Exam datesheet doosre subject ke exam ke time ya date se clash kar rahi hai.,hinglish,Examinations,examination_schedule,3,
1252,Far se travel karne wale students ne campus reach karne ko lekar safety ya accessibility concern raise kiya hai.,hinglish,Transport,travel_safety_access,3,
521,मेरा Rs. 500 का रिफंड 3 days से पेंडिंग है।,hi,Fees_Accounts,refund,4,
220,Medical certificate submit karne ke baad bhi attendance update nahi hui.,hinglish,Academics,attendance,2,
839,लाइब्रेरी की किताब मिलने में 5 days हो गए।,hi,IT_Library,library_book_availability,3,
288,AI/ML के लिए अपलोड किए गए मार्क्स आंसर शीट से मेल नहीं खाते।,hi,Examinations,marks_discrepancy,3,
1009,the main building के वॉशरूम नियमित रूप से साफ नहीं किए जा रहे हैं।,hi,Infrastructure,sanitation_cleanliness,3,
337,"मुझे the elective course पेपर का रीवैल्यूएशन चाहिए, मार्क्स गलत लग रहे हैं।",hi,Examinations,revaluation,3,
94,There was inappropriate behaviour by a visiting lecturer in class today.,en,Academics,faculty_conduct,2,
218,"AI/ML mein meri attendance galat show ho rahi hai, main present tha.",hinglish,Academics,attendance,2,
1438,"Canteen ka menu mahino se nahi badla, hume aur variety chahiye.",hinglish,Canteen,menu_variety,1,
766,The licensed software for AI/ML lab has expired and needs renewal.,en,IT_Library,software_license,2,
1070,Parking space kam hone ki wajah se students ko vehicle park karne mein problem ho rahi hai.,hinglish,Infrastructure,parking_access,3,
1122,Ongoing construction se campus area ka normal use disturb ho raha hai.,hinglish,Infrastructure,construction_facility_disruption,2,
598,I am unable to complete fee payment because the transaction is failing.,en,Fees_Accounts,payment_transaction,3,
1298,Aaj canteen mein khana undercooked aur thanda mila.,hinglish,Canteen,food_quality,2,
728,The internet connection in the 3rd floor lab keeps disconnecting.,en,IT_Library,wifi_network,3,
